entity;coupled;degree;average-revs;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedComboBox.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLayout.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLayout.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupHolder.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLayout.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigationElement.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormSection.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigationElement.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLayout.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigation.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupInfo.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupInfo.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupInfo.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigationElement.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigationElement.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormSection.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormSection.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigation.java;100;2;;;;;;;;;
graphql/metadata-app/pom.xml;graphql/metadata-app/src/main/resources/graphql/view_query.graphqls;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedComboBox.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupHolder.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigationElement.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLayout.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupInfo.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormMetadata.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupHolder.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigation.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigationElement.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupHolder.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedNavigation.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormSection.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupMetadata.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedFormSection.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionModelMapper.java;100;2;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedLookupInfo.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;100;2;;;;;;;;;
graphql/docker/startup.sh;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
graphql/metadata-deployer/Dockerfile;rest/metadata-app/src/main/resources/application.yml;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;100;1;;;;;;;;;
graphql/docker/startup.bat;graphql/docker/startup.sh;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewMetadata.java;graphql/metadata-deployer/src/main/resources/db/db.changelog-24-08-2021.xml;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;100;1;;;;;;;;;
rest/mvnw;rest/mvnw.cmd;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;100;1;;;;;;;;;
graphql/docker/startup.bat;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;100;1;;;;;;;;;
graphql/docker/startup.bat;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;100;1;;;;;;;;;
graphql/docker/startup.bat;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;100;1;;;;;;;;;
graphql/docker/startup.sh;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;100;1;;;;;;;;;
graphql/README.md;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/model/FormSectionModelMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/domain/ExtendedViewField.java;rest/metadata-provider-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupHolderMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormSectionMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;100;1;;;;;;;;;
graphql/docker/startup.sh;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;100;1;;;;;;;;;
graphql/docker/.env;graphql/metadata-deployer/src/main/resources/application.yml;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ChartMetadataMapper.java;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;100;1;;;;;;;;;
graphql/docker/startup.sh;graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LayoutMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/NavigationMapper.java;100;1;;;;;;;;;
rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/ViewFieldMapper.java;100;1;;;;;;;;;
graphql/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/LookupMetadataMapper.java;rest/metadata-app/src/main/java/io/github/sergeivisotsky/metadata/preconfig/app/mapper/FormFieldMapper.java;100;1;;;;;;;;;
